DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,TIMESTAMP,PORT OF ORIGIN,PORT OF DESTINATION,VESSEL TYPE
2023-04-09 08:00:00,419000001,18.315281,79.458674,93,2023-04-09 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-09 12:00:00,419000001,19.235812,79.04257,140,2023-04-09 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-09 16:00:00,419000001,14.008723,71.644341,80,2023-04-09 16:00:00,Mumbai,Hong Kong,Cargo
2023-04-09 20:00:00,419000001,20.547117,77.053844,13,2023-04-09 20:00:00,Mumbai,Dubai,Cargo
2023-04-10 00:00:00,419000001,15.346223,70.514022,293,2023-04-10 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-10 04:00:00,419000001,14.662804,75.761035,118,2023-04-10 04:00:00,Mumbai,Hong Kong,Cargo
2023-04-10 08:00:00,419000001,13.13556,71.655923,133,2023-04-10 08:00:00,Mumbai,Dubai,Cargo
2023-04-10 12:00:00,419000001,13.986951,73.21571,73,2023-04-10 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-10 16:00:00,419000001,19.573409,70.224084,169,2023-04-10 16:00:00,Mumbai,Singapore,Cargo
2023-04-10 20:00:00,419000001,12.649389,75.051128,303,2023-04-10 20:00:00,Mumbai,Singapore,Cargo
2023-04-11 00:00:00,419000001,18.849899,78.954688,157,2023-04-11 00:00:00,Mumbai,Singapore,Cargo
2023-04-11 04:00:00,419000001,21.96077,70.390629,31,2023-04-11 04:00:00,Mumbai,Singapore,Cargo
2023-04-11 08:00:00,419000001,18.404996,72.716983,163,2023-04-11 08:00:00,Mumbai,Singapore,Cargo
2023-04-11 12:00:00,419000001,14.719434,70.265713,23,2023-04-11 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-11 16:00:00,419000001,21.870353,74.78399,255,2023-04-11 16:00:00,Mumbai,Dubai,Cargo
2023-04-11 20:00:00,419000001,13.382317,72.602017,275,2023-04-11 20:00:00,Mumbai,Singapore,Cargo
2023-04-12 00:00:00,419000001,21.182005,78.058748,54,2023-04-12 00:00:00,Mumbai,Dubai,Cargo
2023-04-12 04:00:00,419000001,21.942138,70.79329,16,2023-04-12 04:00:00,Mumbai,Hong Kong,Cargo
2023-04-12 08:00:00,419000001,18.665836,72.220458,206,2023-04-12 08:00:00,Mumbai,Colombo,Cargo
2023-04-12 12:00:00,419000001,17.205305,77.030403,267,2023-04-12 12:00:00,Mumbai,Singapore,Cargo
2023-04-12 16:00:00,419000001,17.74042,72.167766,263,2023-04-12 16:00:00,Mumbai,Dubai,Cargo
2023-04-12 20:00:00,419000001,15.957816,78.438247,154,2023-04-12 20:00:00,Mumbai,Colombo,Cargo
2023-04-13 00:00:00,419000001,16.610977,74.615413,38,2023-04-13 00:00:00,Mumbai,Singapore,Cargo
2023-04-13 04:00:00,419000001,13.34767,78.148154,242,2023-04-13 04:00:00,Mumbai,Hong Kong,Cargo
2023-04-13 08:00:00,419000001,14.385933,78.80445,329,2023-04-13 08:00:00,Mumbai,Singapore,Cargo
2023-04-13 12:00:00,419000001,14.198072,79.484643,24,2023-04-13 12:00:00,Mumbai,Dubai,Cargo
2023-04-13 16:00:00,419000001,19.372978,75.853868,101,2023-04-13 16:00:00,Mumbai,Dubai,Cargo
2023-04-13 20:00:00,419000001,21.394633,71.387769,121,2023-04-13 20:00:00,Mumbai,Singapore,Cargo
2023-04-14 00:00:00,419000001,18.709935,77.181421,111,2023-04-14 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-14 04:00:00,419000001,21.751983,76.440542,347,2023-04-14 04:00:00,Mumbai,Colombo,Cargo
2023-04-14 08:00:00,419000001,15.863513,79.944826,213,2023-04-14 08:00:00,Mumbai,Singapore,Cargo
2023-04-14 12:00:00,419000001,13.732167,77.774677,331,2023-04-14 12:00:00,Mumbai,Singapore,Cargo
2023-04-14 16:00:00,419000001,20.595543,77.089974,249,2023-04-14 16:00:00,Mumbai,Hong Kong,Cargo
2023-04-14 20:00:00,419000001,17.198691,79.99711,84,2023-04-14 20:00:00,Mumbai,Singapore,Cargo
2023-04-15 00:00:00,419000001,21.3923,79.127661,106,2023-04-15 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-15 04:00:00,419000001,18.587891,79.489353,205,2023-04-15 04:00:00,Mumbai,Singapore,Cargo
2023-04-15 08:00:00,419000001,12.003444,70.697846,303,2023-04-15 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-15 12:00:00,419000001,16.921713,79.051424,298,2023-04-15 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-15 16:00:00,419000001,20.367693,77.340386,327,2023-04-15 16:00:00,Mumbai,Hong Kong,Cargo
2023-04-15 20:00:00,419000001,14.652302,78.493291,335,2023-04-15 20:00:00,Mumbai,Colombo,Cargo
2023-04-16 00:00:00,419000001,16.22226,78.29921,318,2023-04-16 00:00:00,Mumbai,Colombo,Cargo
2023-04-16 04:00:00,419000001,18.2088,73.113013,193,2023-04-16 04:00:00,Mumbai,Hong Kong,Cargo
2023-04-16 08:00:00,419000001,20.20501,74.106008,222,2023-04-16 08:00:00,Mumbai,Dubai,Cargo
2023-04-16 12:00:00,419000001,13.686894,73.307463,265,2023-04-16 12:00:00,Mumbai,Dubai,Cargo
2023-04-16 16:00:00,419000001,20.748087,75.21601,213,2023-04-16 16:00:00,Mumbai,Dubai,Cargo
2023-04-16 20:00:00,419000001,17.829287,76.090072,47,2023-04-16 20:00:00,Mumbai,Hong Kong,Cargo
2023-04-17 00:00:00,419000001,20.355486,72.585708,232,2023-04-17 00:00:00,Mumbai,Dubai,Cargo
2023-04-17 04:00:00,419000001,13.145567,74.965877,80,2023-04-17 04:00:00,Mumbai,Dubai,Cargo
2023-04-17 08:00:00,419000001,13.642189,79.076059,9,2023-04-17 08:00:00,Mumbai,Singapore,Cargo
2023-04-17 12:00:00,419000001,13.525437,73.39153,39,2023-04-17 12:00:00,Mumbai,Singapore,Cargo
2023-04-17 16:00:00,419000001,21.581679,70.708486,126,2023-04-17 16:00:00,Mumbai,Dubai,Cargo
2023-04-17 20:00:00,419000001,16.214601,75.384637,91,2023-04-17 20:00:00,Mumbai,Singapore,Cargo
2023-04-18 00:00:00,419000001,18.283603,74.263779,11,2023-04-18 00:00:00,Mumbai,Colombo,Cargo
2023-04-18 04:00:00,419000001,19.259,70.971145,134,2023-04-18 04:00:00,Mumbai,Dubai,Cargo
2023-04-18 08:00:00,419000001,16.537237,79.621905,155,2023-04-18 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-18 12:00:00,419000001,12.857355,73.766473,224,2023-04-18 12:00:00,Mumbai,Dubai,Cargo
2023-04-18 16:00:00,419000001,21.040698,74.93353,247,2023-04-18 16:00:00,Mumbai,Colombo,Cargo
2023-04-18 20:00:00,419000001,12.373453,76.087236,291,2023-04-18 20:00:00,Mumbai,Dubai,Cargo
2023-04-19 00:00:00,419000001,21.401675,75.376644,348,2023-04-19 00:00:00,Mumbai,Singapore,Cargo
2023-04-19 04:00:00,419000001,19.139012,74.329314,164,2023-04-19 04:00:00,Mumbai,Dubai,Cargo
2023-04-19 08:00:00,419000001,12.009463,75.289641,239,2023-04-19 08:00:00,Mumbai,Singapore,Cargo
2023-04-19 12:00:00,419000001,18.813342,74.765631,158,2023-04-19 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-19 16:00:00,419000001,15.193191,71.638281,283,2023-04-19 16:00:00,Mumbai,Hong Kong,Cargo
2023-04-19 20:00:00,419000001,17.165839,74.376751,162,2023-04-19 20:00:00,Mumbai,Hong Kong,Cargo
2023-04-20 00:00:00,419000001,15.351881,71.968676,101,2023-04-20 00:00:00,Mumbai,Dubai,Cargo
2023-04-20 04:00:00,419000001,13.17987,77.555412,33,2023-04-20 04:00:00,Mumbai,Colombo,Cargo
2023-04-20 08:00:00,419000001,16.343056,74.134959,97,2023-04-20 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-20 12:00:00,419000001,20.906071,73.149536,123,2023-04-20 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-20 16:00:00,419000001,21.878245,75.408433,333,2023-04-20 16:00:00,Mumbai,Colombo,Cargo
2023-04-20 20:00:00,419000001,13.012026,70.342956,7,2023-04-20 20:00:00,Mumbai,Singapore,Cargo
2023-04-21 00:00:00,419000001,21.672141,71.52314,120,2023-04-21 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-21 04:00:00,419000001,13.390524,72.870354,253,2023-04-21 04:00:00,Mumbai,Singapore,Cargo
2023-04-21 08:00:00,419000001,21.260472,72.38278,270,2023-04-21 08:00:00,Mumbai,Singapore,Cargo
2023-04-21 12:00:00,419000001,17.718882,79.33703,53,2023-04-21 12:00:00,Mumbai,Dubai,Cargo
2023-04-21 16:00:00,419000001,19.806154,71.363274,47,2023-04-21 16:00:00,Mumbai,Dubai,Cargo
2023-04-21 20:00:00,419000001,17.269896,73.871047,126,2023-04-21 20:00:00,Mumbai,Singapore,Cargo
2023-04-22 00:00:00,419000001,14.709503,73.581332,212,2023-04-22 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-22 04:00:00,419000001,14.464616,78.420236,42,2023-04-22 04:00:00,Mumbai,Dubai,Cargo
2023-04-22 08:00:00,419000001,16.229932,75.708728,329,2023-04-22 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-22 12:00:00,419000001,18.499401,75.930694,280,2023-04-22 12:00:00,Mumbai,Colombo,Cargo
2023-04-22 16:00:00,419000001,12.472032,75.835328,163,2023-04-22 16:00:00,Mumbai,Dubai,Cargo
2023-04-22 20:00:00,419000001,16.756258,78.325938,329,2023-04-22 20:00:00,Mumbai,Colombo,Cargo
2023-04-23 00:00:00,419000001,21.896073,78.366253,85,2023-04-23 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-23 04:00:00,419000001,21.709701,77.452537,149,2023-04-23 04:00:00,Mumbai,Colombo,Cargo
2023-04-23 08:00:00,419000001,17.243534,74.522247,329,2023-04-23 08:00:00,Mumbai,Dubai,Cargo
2023-04-23 12:00:00,419000001,17.124705,72.079877,35,2023-04-23 12:00:00,Mumbai,Dubai,Cargo
2023-04-23 16:00:00,419000001,13.056661,73.492099,254,2023-04-23 16:00:00,Mumbai,Hong Kong,Cargo
2023-04-23 20:00:00,419000001,12.776434,77.779298,238,2023-04-23 20:00:00,Mumbai,Singapore,Cargo
2023-04-24 00:00:00,419000001,18.975492,78.990678,178,2023-04-24 00:00:00,Mumbai,Singapore,Cargo
2023-04-24 04:00:00,419000001,17.883825,73.577055,99,2023-04-24 04:00:00,Mumbai,Singapore,Cargo
2023-04-24 08:00:00,419000001,19.000377,79.575767,158,2023-04-24 08:00:00,Mumbai,Singapore,Cargo
2023-04-24 12:00:00,419000001,14.352667,74.804149,37,2023-04-24 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-24 16:00:00,419000001,21.626533,72.618631,153,2023-04-24 16:00:00,Mumbai,Hong Kong,Cargo
2023-04-24 20:00:00,419000001,16.841662,77.808381,226,2023-04-24 20:00:00,Mumbai,Dubai,Cargo
2023-04-25 00:00:00,419000001,19.785707,75.859029,356,2023-04-25 00:00:00,Mumbai,Dubai,Cargo
2023-04-25 04:00:00,419000001,17.547458,73.790321,37,2023-04-25 04:00:00,Mumbai,Dubai,Cargo
2023-04-25 08:00:00,419000001,20.943016,71.281903,321,2023-04-25 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-25 12:00:00,419000001,18.632386,71.081988,150,2023-04-25 12:00:00,Mumbai,Colombo,Cargo
2023-04-25 16:00:00,419000001,13.067913,75.976526,338,2023-04-25 16:00:00,Mumbai,Dubai,Cargo
2023-04-25 20:00:00,419000001,17.108467,74.81155,107,2023-04-25 20:00:00,Mumbai,Dubai,Cargo
2023-04-26 00:00:00,419000001,13.233401,71.738218,134,2023-04-26 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-26 04:00:00,419000001,17.412084,76.511314,326,2023-04-26 04:00:00,Mumbai,Singapore,Cargo
2023-04-26 08:00:00,419000001,14.752872,76.601716,6,2023-04-26 08:00:00,Mumbai,Colombo,Cargo
2023-04-26 12:00:00,419000001,17.298004,77.134542,203,2023-04-26 12:00:00,Mumbai,Dubai,Cargo
2023-04-26 16:00:00,419000001,21.061599,74.317771,35,2023-04-26 16:00:00,Mumbai,Dubai,Cargo
2023-04-26 20:00:00,419000001,19.271526,72.393183,165,2023-04-26 20:00:00,Mumbai,Hong Kong,Cargo
2023-04-27 00:00:00,419000001,19.90906,73.698404,226,2023-04-27 00:00:00,Mumbai,Colombo,Cargo
2023-04-27 04:00:00,419000001,12.550447,70.497657,34,2023-04-27 04:00:00,Mumbai,Singapore,Cargo
2023-04-27 08:00:00,419000001,21.862606,72.660353,228,2023-04-27 08:00:00,Mumbai,Singapore,Cargo
2023-04-27 12:00:00,419000001,16.16685,76.092982,326,2023-04-27 12:00:00,Mumbai,Singapore,Cargo
2023-04-27 16:00:00,419000001,13.545508,75.056024,148,2023-04-27 16:00:00,Mumbai,Singapore,Cargo
2023-04-27 20:00:00,419000001,17.80502,72.288639,111,2023-04-27 20:00:00,Mumbai,Singapore,Cargo
2023-04-28 00:00:00,419000001,19.431402,72.778359,324,2023-04-28 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-28 04:00:00,419000001,14.307771,72.559873,308,2023-04-28 04:00:00,Mumbai,Hong Kong,Cargo
2023-04-28 08:00:00,419000001,16.364845,76.377974,84,2023-04-28 08:00:00,Mumbai,Singapore,Cargo
2023-04-28 12:00:00,419000001,19.079767,77.669592,236,2023-04-28 12:00:00,Mumbai,Dubai,Cargo
2023-04-28 16:00:00,419000001,17.508694,79.123243,120,2023-04-28 16:00:00,Mumbai,Dubai,Cargo
2023-04-28 20:00:00,419000001,14.114212,77.607336,38,2023-04-28 20:00:00,Mumbai,Dubai,Cargo
2023-04-29 00:00:00,419000001,17.920075,70.438624,117,2023-04-29 00:00:00,Mumbai,Hong Kong,Cargo
2023-04-29 04:00:00,419000001,13.116929,77.636381,295,2023-04-29 04:00:00,Mumbai,Colombo,Cargo
2023-04-29 08:00:00,419000001,13.045694,72.707252,358,2023-04-29 08:00:00,Mumbai,Hong Kong,Cargo
2023-04-29 12:00:00,419000001,13.672045,74.601923,137,2023-04-29 12:00:00,Mumbai,Colombo,Cargo
2023-04-29 16:00:00,419000001,20.518829,78.656793,309,2023-04-29 16:00:00,Mumbai,Singapore,Cargo
2023-04-29 20:00:00,419000001,21.286804,71.9286,228,2023-04-29 20:00:00,Mumbai,Singapore,Cargo
2023-04-30 00:00:00,419000001,17.817408,76.513518,139,2023-04-30 00:00:00,Mumbai,Singapore,Cargo
2023-04-30 04:00:00,419000001,12.927302,76.65974,6,2023-04-30 04:00:00,Mumbai,Hong Kong,Cargo
2023-04-30 08:00:00,419000001,14.157265,79.739848,329,2023-04-30 08:00:00,Mumbai,Colombo,Cargo
2023-04-30 12:00:00,419000001,16.805138,71.362981,245,2023-04-30 12:00:00,Mumbai,Hong Kong,Cargo
2023-04-30 16:00:00,419000001,15.527494,78.745249,204,2023-04-30 16:00:00,Mumbai,Colombo,Cargo
2023-04-30 20:00:00,419000001,14.830064,74.886544,291,2023-04-30 20:00:00,Mumbai,Colombo,Cargo
2023-05-01 00:00:00,419000001,13.407222,70.733016,325,2023-05-01 00:00:00,Mumbai,Singapore,Cargo
2023-05-01 04:00:00,419000001,20.689367,73.284993,208,2023-05-01 04:00:00,Mumbai,Dubai,Cargo
2023-05-01 08:00:00,419000001,20.250715,75.740846,154,2023-05-01 08:00:00,Mumbai,Dubai,Cargo
2023-05-01 12:00:00,419000001,21.012728,78.237815,292,2023-05-01 12:00:00,Mumbai,Hong Kong,Cargo
2023-05-01 16:00:00,419000001,14.917498,70.491442,36,2023-05-01 16:00:00,Mumbai,Colombo,Cargo
2023-05-01 20:00:00,419000001,18.524737,74.060334,317,2023-05-01 20:00:00,Mumbai,Singapore,Cargo
2023-05-02 00:00:00,419000001,21.480285,71.157773,301,2023-05-02 00:00:00,Mumbai,Dubai,Cargo
2023-05-02 04:00:00,419000001,16.187435,73.540341,86,2023-05-02 04:00:00,Mumbai,Singapore,Cargo
2023-05-02 08:00:00,419000001,16.300776,70.379711,243,2023-05-02 08:00:00,Mumbai,Singapore,Cargo
2023-05-02 12:00:00,419000001,16.684407,79.79274,152,2023-05-02 12:00:00,Mumbai,Singapore,Cargo
2023-05-02 16:00:00,419000001,15.159528,78.789974,13,2023-05-02 16:00:00,Mumbai,Hong Kong,Cargo
2023-05-02 20:00:00,419000001,12.460002,72.444261,295,2023-05-02 20:00:00,Mumbai,Singapore,Cargo
2023-05-03 00:00:00,419000001,18.997972,72.498977,168,2023-05-03 00:00:00,Mumbai,Singapore,Cargo
2023-05-03 04:00:00,419000001,15.059245,71.174038,153,2023-05-03 04:00:00,Mumbai,Hong Kong,Cargo
2023-05-03 08:00:00,419000001,14.192646,75.927246,212,2023-05-03 08:00:00,Mumbai,Hong Kong,Cargo
2023-05-03 12:00:00,419000001,21.903616,78.338829,81,2023-05-03 12:00:00,Mumbai,Hong Kong,Cargo
2023-05-03 16:00:00,419000001,18.74083,72.671913,293,2023-05-03 16:00:00,Mumbai,Singapore,Cargo
2023-05-03 20:00:00,419000001,17.473287,72.626634,185,2023-05-03 20:00:00,Mumbai,Colombo,Cargo
2023-05-04 00:00:00,419000001,16.702599,77.93639,243,2023-05-04 00:00:00,Mumbai,Dubai,Cargo
2023-05-04 04:00:00,419000001,14.053755,72.829537,123,2023-05-04 04:00:00,Mumbai,Hong Kong,Cargo
2023-05-04 08:00:00,419000001,19.421397,78.592081,50,2023-05-04 08:00:00,Mumbai,Dubai,Cargo
2023-05-04 12:00:00,419000001,12.336058,75.257006,152,2023-05-04 12:00:00,Mumbai,Hong Kong,Cargo
2023-05-04 16:00:00,419000001,12.69131,71.220957,72,2023-05-04 16:00:00,Mumbai,Colombo,Cargo
2023-05-04 20:00:00,419000001,20.975222,71.695132,228,2023-05-04 20:00:00,Mumbai,Colombo,Cargo
2023-05-05 00:00:00,419000001,15.276172,77.183156,241,2023-05-05 00:00:00,Mumbai,Hong Kong,Cargo
2023-05-05 04:00:00,419000001,21.830786,74.183182,21,2023-05-05 04:00:00,Mumbai,Hong Kong,Cargo
2023-05-05 08:00:00,419000001,14.994588,70.783138,38,2023-05-05 08:00:00,Mumbai,Colombo,Cargo
2023-05-05 12:00:00,419000001,12.476676,78.147269,59,2023-05-05 12:00:00,Mumbai,Dubai,Cargo
2023-05-05 16:00:00,419000001,17.390771,75.242258,318,2023-05-05 16:00:00,Mumbai,Hong Kong,Cargo
2023-05-05 20:00:00,419000001,12.879366,77.812323,24,2023-05-05 20:00:00,Mumbai,Hong Kong,Cargo
2023-05-06 00:00:00,419000001,16.413321,70.610837,202,2023-05-06 00:00:00,Mumbai,Hong Kong,Cargo
2023-05-06 04:00:00,419000001,12.387102,79.56361,228,2023-05-06 04:00:00,Mumbai,Hong Kong,Cargo
2023-05-06 08:00:00,419000001,20.907323,77.406068,26,2023-05-06 08:00:00,Mumbai,Dubai,Cargo
2023-05-06 12:00:00,419000001,17.050754,78.363087,184,2023-05-06 12:00:00,Mumbai,Colombo,Cargo
2023-05-06 16:00:00,419000001,19.575579,74.882517,75,2023-05-06 16:00:00,Mumbai,Colombo,Cargo
2023-05-06 20:00:00,419000001,20.556543,79.176271,174,2023-05-06 20:00:00,Mumbai,Singapore,Cargo
2023-05-07 00:00:00,419000001,21.404372,75.458033,125,2023-05-07 00:00:00,Mumbai,Dubai,Cargo
2023-05-07 04:00:00,419000001,13.03046,75.234928,80,2023-05-07 04:00:00,Mumbai,Colombo,Cargo
2023-05-07 08:00:00,419000001,21.096628,71.860013,159,2023-05-07 08:00:00,Mumbai,Dubai,Cargo
2023-05-07 12:00:00,419000001,14.024623,75.497647,194,2023-05-07 12:00:00,Mumbai,Dubai,Cargo
2023-05-07 16:00:00,419000001,12.098941,79.825248,54,2023-05-07 16:00:00,Mumbai,Dubai,Cargo
2023-05-07 20:00:00,419000001,18.38356,70.798519,318,2023-05-07 20:00:00,Mumbai,Dubai,Cargo
2023-05-08 00:00:00,419000001,17.618192,74.596832,2,2023-05-08 00:00:00,Mumbai,Singapore,Cargo
2023-05-08 04:00:00,419000001,13.114594,78.295368,211,2023-05-08 04:00:00,Mumbai,Dubai,Cargo
2023-05-08 08:00:00,419000001,18.330305,71.700541,314,2023-05-08 08:00:00,Mumbai,Singapore,Cargo
2023-05-08 12:00:00,419000001,13.41799,71.729476,133,2023-05-08 12:00:00,Mumbai,Singapore,Cargo
2023-05-08 16:00:00,419000001,21.715022,70.746847,354,2023-05-08 16:00:00,Mumbai,Singapore,Cargo
2023-05-08 20:00:00,419000001,18.575914,76.456153,215,2023-05-08 20:00:00,Mumbai,Hong Kong,Cargo
2023-05-09 00:00:00,419000001,12.96393,72.130036,347,2023-05-09 00:00:00,Mumbai,Hong Kong,Cargo
2023-05-09 04:00:00,419000001,12.663012,71.429546,111,2023-05-09 04:00:00,Mumbai,Singapore,Cargo
2023-05-09 08:00:00,419000001,14.910372,74.13052,121,2023-05-09 08:00:00,Mumbai,Hong Kong,Cargo
2023-05-09 12:00:00,419000001,13.044268,76.251873,313,2023-05-09 12:00:00,Mumbai,Singapore,Cargo
2023-05-09 16:00:00,419000001,16.631197,77.603255,69,2023-05-09 16:00:00,Mumbai,Hong Kong,Cargo
2023-05-09 20:00:00,419000001,13.932363,71.706563,221,2023-05-09 20:00:00,Mumbai,Dubai,Cargo
2023-05-10 00:00:00,419000001,17.832967,76.618959,126,2023-05-10 00:00:00,Mumbai,Singapore,Cargo
2023-05-10 04:00:00,419000001,18.446124,71.848447,114,2023-05-10 04:00:00,Mumbai,Dubai,Cargo
2023-05-10 08:00:00,419000001,12.593161,75.772746,337,2023-05-10 08:00:00,Mumbai,Colombo,Cargo
2023-05-10 12:00:00,419000001,19.219694,77.153792,263,2023-05-10 12:00:00,Mumbai,Dubai,Cargo
2023-05-10 16:00:00,419000001,12.191028,71.015246,153,2023-05-10 16:00:00,Mumbai,Dubai,Cargo
2023-05-10 20:00:00,419000001,12.818903,76.433591,179,2023-05-10 20:00:00,Mumbai,Colombo,Cargo
2023-05-11 00:00:00,419000001,14.936819,78.709783,263,2023-05-11 00:00:00,Mumbai,Dubai,Cargo
2023-05-11 04:00:00,419000001,19.918356,74.740504,303,2023-05-11 04:00:00,Mumbai,Dubai,Cargo
2023-05-11 08:00:00,419000001,19.672103,71.248321,87,2023-05-11 08:00:00,Mumbai,Dubai,Cargo
2023-05-11 12:00:00,419000001,19.333634,72.330436,210,2023-05-11 12:00:00,Mumbai,Hong Kong,Cargo
2023-05-11 16:00:00,419000001,15.817978,74.627025,229,2023-05-11 16:00:00,Mumbai,Colombo,Cargo
2023-05-11 20:00:00,419000001,15.31282,77.054337,16,2023-05-11 20:00:00,Mumbai,Colombo,Cargo
2023-05-12 00:00:00,419000001,15.630713,75.111403,219,2023-05-12 00:00:00,Mumbai,Colombo,Cargo
2023-05-12 04:00:00,419000001,12.754267,71.628756,116,2023-05-12 04:00:00,Mumbai,Hong Kong,Cargo
2023-05-12 08:00:00,419000001,16.67172,75.896452,335,2023-05-12 08:00:00,Mumbai,Colombo,Cargo
2023-05-12 12:00:00,419000001,14.864802,72.641897,78,2023-05-12 12:00:00,Mumbai,Colombo,Cargo
2023-05-12 16:00:00,419000001,19.485186,79.3552,268,2023-05-12 16:00:00,Mumbai,Dubai,Cargo
2023-05-12 20:00:00,419000001,21.092554,73.109435,107,2023-05-12 20:00:00,Mumbai,Colombo,Cargo
2023-05-13 00:00:00,419000001,15.754801,71.319698,336,2023-05-13 00:00:00,Mumbai,Singapore,Cargo
2023-05-13 04:00:00,419000001,20.888289,74.575623,239,2023-05-13 04:00:00,Mumbai,Singapore,Cargo
2023-05-13 08:00:00,419000001,21.881167,71.441195,167,2023-05-13 08:00:00,Mumbai,Hong Kong,Cargo
2023-05-13 12:00:00,419000001,13.184301,71.684874,99,2023-05-13 12:00:00,Mumbai,Hong Kong,Cargo
2023-05-13 16:00:00,419000001,12.459403,73.06266,119,2023-05-13 16:00:00,Mumbai,Colombo,Cargo
2023-05-13 20:00:00,419000001,20.78387,71.862234,115,2023-05-13 20:00:00,Mumbai,Hong Kong,Cargo
2023-05-14 00:00:00,419000001,15.233162,79.922825,84,2023-05-14 00:00:00,Mumbai,Dubai,Cargo
2023-05-14 04:00:00,419000001,20.057144,78.403826,88,2023-05-14 04:00:00,Mumbai,Dubai,Cargo
2023-05-14 08:00:00,419000001,21.113411,73.780803,178,2023-05-14 08:00:00,Mumbai,Singapore,Cargo
2023-05-14 12:00:00,419000001,20.563797,78.53493,337,2023-05-14 12:00:00,Mumbai,Colombo,Cargo
2023-05-14 16:00:00,419000001,13.557873,78.466902,43,2023-05-14 16:00:00,Mumbai,Hong Kong,Cargo
2023-05-14 20:00:00,419000001,16.512481,75.672487,172,2023-05-14 20:00:00,Mumbai,Dubai,Cargo
2023-05-15 00:00:00,419000001,15.619897,79.850111,129,2023-05-15 00:00:00,Mumbai,Dubai,Cargo
2023-05-15 04:00:00,419000001,21.628964,70.922278,166,2023-05-15 04:00:00,Mumbai,Colombo,Cargo
2023-05-15 08:00:00,419000001,14.180425,74.697309,311,2023-05-15 08:00:00,Mumbai,Singapore,Cargo
2023-05-15 12:00:00,419000001,14.598797,73.637009,21,2023-05-15 12:00:00,Mumbai,Hong Kong,Cargo
2023-05-15 16:00:00,419000001,21.375357,75.19342,218,2023-05-15 16:00:00,Mumbai,Colombo,Cargo
2023-05-15 20:00:00,419000001,15.115772,75.631677,109,2023-05-15 20:00:00,Mumbai,Hong Kong,Cargo
2023-05-16 00:00:00,419000001,16.926959,78.65636,15,2023-05-16 00:00:00,Mumbai,Colombo,Cargo
2023-05-16 04:00:00,419000001,21.803409,73.072997,269,2023-05-16 04:00:00,Mumbai,Hong Kong,Cargo
2023-05-16 08:00:00,419000001,20.519318,73.760883,283,2023-05-16 08:00:00,Mumbai,Dubai,Cargo
2023-05-16 12:00:00,419000001,19.366437,77.154311,33,2023-05-16 12:00:00,Mumbai,Dubai,Cargo
2023-05-16 16:00:00,419000001,21.474513,74.122787,289,2023-05-16 16:00:00,Mumbai,Hong Kong,Cargo
2023-05-16 20:00:00,419000001,12.724638,79.832115,75,2023-05-16 20:00:00,Mumbai,Colombo,Cargo
2023-05-17 00:00:00,419000001,21.314205,74.732602,83,2023-05-17 00:00:00,Mumbai,Dubai,Cargo
2023-05-17 04:00:00,419000001,14.938608,79.689516,178,2023-05-17 04:00:00,Mumbai,Dubai,Cargo
2023-05-17 08:00:00,419000001,17.794909,77.749029,313,2023-05-17 08:00:00,Mumbai,Singapore,Cargo
2023-05-17 12:00:00,419000001,21.061572,71.917222,205,2023-05-17 12:00:00,Mumbai,Colombo,Cargo
2023-05-17 16:00:00,419000001,12.65433,74.564702,194,2023-05-17 16:00:00,Mumbai,Hong Kong,Cargo
2023-05-17 20:00:00,419000001,15.399029,74.914643,4,2023-05-17 20:00:00,Mumbai,Colombo,Cargo
2023-05-18 00:00:00,419000001,17.833478,76.205108,7,2023-05-18 00:00:00,Mumbai,Hong Kong,Cargo
2023-05-18 04:00:00,419000001,13.7584,73.776812,156,2023-05-18 04:00:00,Mumbai,Dubai,Cargo
2023-05-18 08:00:00,419000001,16.091647,76.624568,193,2023-05-18 08:00:00,Mumbai,Hong Kong,Cargo
2023-05-18 12:00:00,419000001,14.961751,73.472907,59,2023-05-18 12:00:00,Mumbai,Singapore,Cargo
2023-05-18 16:00:00,419000001,14.973215,73.05739,147,2023-05-18 16:00:00,Mumbai,Hong Kong,Cargo
